Date,State,Cases
5/15/2020,IN,603
4/25/2020,VA,603
8/31/2020,IA,604
8/29/2020,NV,604
8/28/2020,LA,604
8/27/2020,MS,604
7/31/2020,CO,604
7/23/2020,KY,604
6/12/2020,IL,604
8/14/2020,AR,605
8/9/2020,IA,605
7/9/2020,MI,605
6/30/2020,UT,605
4/14/2020,FL,605
7/16/2020,MN,606
6/23/2020,IL,606
5/6/2020,OH,606
8/20/2020,IA,607
8/16/2020,NY,607
6/12/2020,MS,607
8/18/2020,KY,608
8/3/2020,MN,608
7/27/2020,NY,608
4/27/2020,FL,608
8/6/2020,IA,609
7/26/2020,AR,609
3/25/2020,MA,609
7/6/2020,IL,610
6/2/2020,PA,610
8/16/2020,SC,611
6/23/2020,MS,611
6/17/2020,IL,611
6/1/2020,MD,611
5/29/2020,MN,611
5/8/2020,CT,611
9/1/2020,MD,613
8/11/2020,MD,613
8/2/2020,MS,613
7/9/2020,VA,613
5/23/2020,OH,613
8/14/2020,KY,614
8/13/2020,MS,614
7/19/2020,AR,614
7/10/2020,MI,614
6/16/2020,SC,614
8/23/2020,IN,615
8/10/2020,AR,615
6/3/2020,NJ,615
5/3/2020,FL,615
8/5/2020,RI,616
6/28/2020,NY,616
6/2/2020,FL,616
5/19/2020,PA,616
8/23/2020,PA,617
8/18/2020,OK,617
8/16/2020,OH,617
8/14/2020,IA,617
8/4/2020,NY,617
5/5/2020,MN,617
8/27/2020,PA,618
8/21/2020,AZ,618
8/10/2020,MN,618
7/29/2020,KY,618
7/17/2020,ID,618
6/30/2020,PA,618
6/18/2020,NY,618
5/15/2020,CT,618
8/28/2020,MS,619
6/9/2020,AZ,619
4/28/2020,IN,619
8/10/2020,NC,620
8/9/2020,WI,620
7/17/2020,CO,620
7/7/2020,MI,620
6/15/2020,NY,620
4/29/2020,VA,620
4/16/2020,OH,620
8/27/2020,SD,621
7/24/2020,MI,621
6/27/2020,PA,621
4/17/2020,IN,622
9/2/2020,AL,623
6/2/2020,NC,623
5/25/2020,TX,623
5/17/2020,PA,623
7/16/2020,OK,624
5/16/2020,IN,624
5/14/2020,CT,624
4/28/2020,MD,624
8/22/2020,MD,625
7/29/2020,IN,625
6/29/2020,AZ,625
6/16/2020,IL,625
5/28/2020,PA,625
5/15/2020,NC,625
8/29/2020,AZ,627
8/19/2020,KY,628
7/25/2020,UT,628
5/22/2020,OH,628
5/8/2020,NE,628
8/25/2020,NY,629
7/23/2020,CO,629
6/20/2020,UT,629
5/9/2020,CT,629
7/22/2020,MD,630
5/26/2020,TX,630
8/29/2020,MD,631
8/19/2020,NY,631
7/31/2020,IA,631
7/29/2020,RI,631
7/11/2020,MI,631
7/2/2020,NV,631
6/26/2020,VA,631
6/16/2020,NY,631
7/9/2020,WA,632
7/4/2020,PA,632
6/20/2020,VA,632
9/1/2020,MS,633
7/27/2020,MN,633
7/25/2020,IA,633
7/22/2020,PA,633
7/5/2020,IL,633
6/24/2020,OH,633
5/28/2020,IN,633
8/23/2020,MS,634
8/16/2020,IA,634
8/13/2020,WA,634
8/5/2020,NY,634
6/20/2020,IL,634
5/7/2020,NC,634
5/7/2020,IN,634
4/19/2020,MI,634
8/29/2020,NY,635
5/4/2020,CT,635
8/28/2020,NY,636
8/18/2020,LA,636
8/15/2020,KY,636
7/20/2020,IN,636
7/11/2020,UT,636
7/1/2020,PA,636
6/14/2020,VA,636
6/6/2020,AL,636
5/30/2020,MN,636
5/14/2020,OH,636
8/13/2020,AR,637
7/5/2020,VA,637
5/3/2020,IN,637
4/22/2020,VA,637
4/12/2020,MI,637
9/2/2020,NV,638
8/25/2020,WI,638
7/22/2020,CO,638
8/18/2020,WI,639
5/25/2020,LA,639
8/19/2020,AZ,640
7/22/2020,UT,640
7/8/2020,VA,640
6/16/2020,AL,640
4/8/2020,GA,640
7/21/2020,KY,642
7/12/2020,MD,642
8/31/2020,OK,643
8/30/2020,MS,643
8/21/2020,KY,643
8/18/2020,MI,643
5/20/2020,MN,643
5/5/2020,CT,643
8/23/2020,OH,644
7/31/2020,NY,644
6/23/2020,AL,644
6/18/2020,IL,644
5/19/2020,GA,644
4/25/2020,IA,644
4/5/2020,TX,644
3/29/2020,PA,644
7/1/2020,NV,645
5/8/2020,IN,645
7/28/2020,MD,646
6/28/2020,IL,646
5/29/2020,MA,646
4/21/2020,VA,646
8/11/2020,MS,647
6/24/2020,AR,647
4/29/2020,IN,647
4/25/2020,CT,647
7/20/2020,AR,648
7/16/2020,MD,648
8/5/2020,NV,649
7/8/2020,MI,649
5/19/2020,MN,649
3/29/2020,CA,649
8/5/2020,MN,650
7/14/2020,IN,650
5/29/2020,OH,650
9/3/2020,IA,651
6/10/2020,IL,651
5/28/2020,FL,651
6/18/2020,TN,652
8/22/2020,NY,653
7/1/2020,MS,653
6/21/2020,IL,653
6/8/2020,TX,653
8/2/2020,PA,654
6/9/2020,TN,654
5/26/2020,MN,654
8/18/2020,NY,655
8/1/2020,AR,655
7/27/2020,MS,655
7/3/2020,VA,655
8/31/2020,NY,656
8/28/2020,NV,656
7/7/2020,VA,656
6/29/2020,KS,656
6/13/2020,MD,656
5/7/2020,IA,656
4/9/2020,MD,656
3/31/2020,CT,656
7/30/2020,IA,657
8/25/2020,OK,658
8/24/2020,VA,658
8/17/2020,NV,658
7/30/2020,KY,658
8/31/2020,OR,659
8/18/2020,NV,659
6/26/2020,UT,659
4/27/2020,TX,659
4/23/2020,CT,659
4/4/2020,TX,659
5/31/2020,MN,660
8/16/2020,AR,661
8/10/2020,VA,661
6/13/2020,VA,661
5/21/2020,IN,661
9/2/2020,SC,662
8/16/2020,PA,662
6/13/2020,IL,662
8/31/2020,MN,663
8/19/2020,WI,663
8/10/2020,IN,663
7/10/2020,WA,663
6/14/2020,IL,663
8/26/2020,OK,664
8/5/2020,MI,664
7/23/2020,MD,664
6/21/2020,NY,664
6/15/2020,TN,664
5/2/2020,IN,664
4/1/2020,TX,664
8/26/2020,KY,665
8/12/2020,IN,665
7/10/2020,CO,665
8/23/2020,IA,666
7/24/2020,CO,666
5/28/2020,MA,666
9/2/2020,MI,667
8/12/2020,OK,667
8/11/2020,NY,667
7/3/2020,PA,667
6/1/2020,FL,667
7/23/2020,OK,668
8/21/2020,ID,670
7/21/2020,MI,670
7/17/2020,MN,670
7/5/2020,MO,670
8/21/2020,MD,671
7/2/2020,IA,671
8/25/2020,KY,672
7/14/2020,MI,673
6/3/2020,VA,673
5/9/2020,OH,673
5/2/2020,TN,673
4/28/2020,GA,673
8/3/2020,NY,674
7/8/2020,OK,674
6/10/2020,NY,674
5/18/2020,CT,674
3/26/2020,IL,674
8/31/2020,SC,675
7/8/2020,MS,675
5/20/2020,AL,675
5/16/2020,FL,675
8/30/2020,PA,676
8/26/2020,RI,676
8/26/2020,AR,676
8/12/2020,RI,676
6/29/2020,MS,676
6/27/2020,VA,676
6/5/2020,VA,676
7/22/2020,KS,677
7/12/2020,NY,677
8/5/2020,WA,678
8/24/2020,TN,679
6/11/2020,SC,679
6/1/2020,UT,679
8/27/2020,AZ,680
8/16/2020,WI,680
5/23/2020,FL,680
5/19/2020,NC,680
7/9/2020,UT,681
6/30/2020,MS,681
6/8/2020,IL,681
5/30/2020,PA,681
9/1/2020,OK,682
8/2/2020,IN,682
7/27/2020,WA,682
5/6/2020,MI,682
6/9/2020,NY,683
8/4/2020,WA,684
5/11/2020,MA,684
4/25/2020,CO,684
8/11/2020,MI,686
6/12/2020,PA,686
6/5/2020,MN,686
4/26/2020,CT,686
4/2/2020,TX,686
8/23/2020,SC,687
8/13/2020,MN,687
7/15/2020,IN,687
7/11/2020,OK,687
5/25/2020,AL,687
4/25/2020,IN,687
7/16/2020,ID,688
6/19/2020,IL,688
5/12/2020,MD,688
3/30/2020,PA,688
8/15/2020,MN,689
8/4/2020,KY,689
6/4/2020,IA,689
5/26/2020,NJ,689
5/14/2020,NC,689
5/12/2020,MN,689
8/20/2020,WA,690
8/20/2020,KY,690
8/6/2020,AR,690
7/31/2020,NJ,690
8/2/2020,WA,691
8/21/2020,PA,692
8/6/2020,ID,692
5/29/2020,PA,692
4/26/2020,FL,692
9/3/2020,MD,693
9/1/2020,IA,693
7/26/2020,MD,693
8/10/2020,SC,694
6/14/2020,NY,694
8/27/2020,LA,695
8/20/2020,MN,695
8/15/2020,AR,695
7/22/2020,NY,695
7/4/2020,UT,695
5/11/2020,OH,695
9/1/2020,LA,696
8/7/2020,WA,696
7/22/2020,MI,696
5/1/2020,IA,696
8/16/2020,NV,697
5/17/2020,MN,697
4/17/2020,OH,697
8/30/2020,NY,698
5/30/2020,SC,698
7/20/2020,RI,699
8/12/2020,NY,700
7/20/2020,WI,700
6/18/2020,OH,700
5/31/2020,MD,700
5/20/2020,GA,700
4/16/2020,NV,700
7/21/2020,IN,701
7/17/2020,OK,701
6/6/2020,PA,701
4/10/2020,GA,701
8/25/2020,MO,702
6/15/2020,GA,702
6/8/2020,NY,702
5/29/2020,AZ,702
8/27/2020,OK,703
8/8/2020,NY,703
7/9/2020,MS,703
6/27/2020,NY,703
4/2/2020,IL,703
5/31/2020,MA,704
5/17/2020,VA,704
5/1/2020,LA,704
8/6/2020,NY,705
5/18/2020,MN,705
4/28/2020,FL,705
8/24/2020,MN,706
8/12/2020,AZ,706
8/5/2020,PA,706
7/8/2020,UT,706
7/8/2020,AR,706
6/5/2020,GA,706
8/28/2020,OK,707
7/16/2020,MO,707
4/26/2020,IN,707
9/2/2020,NY,708
7/22/2020,WA,708
7/12/2020,MN,708
7/6/2020,TN,708
4/13/2020,MD,708
8/27/2020,AR,709
8/21/2020,NY,709
8/4/2020,MD,710
7/27/2020,AR,710
7/20/2020,PA,710
7/16/2020,IN,710
6/2/2020,TN,710
5/8/2020,MN,711
4/18/2020,CT,711
8/15/2020,WA,712
8/13/2020,OK,712
8/12/2020,AR,712
7/29/2020,KS,712
4/22/2020,FL,712
9/1/2020,IN,713
8/29/2020,AR,713
8/23/2020,MN,713
7/28/2020,AR,713
3/17/2020,NY,713
8/7/2020,NY,714
7/22/2020,WI,714
7/19/2020,UT,714
5/9/2020,MN,714
8/14/2020,MD,715
8/1/2020,MN,715
7/29/2020,NY,715
6/20/2020,NY,716
5/24/2020,GA,716
7/4/2020,VA,717
7/9/2020,PA,718
5/1/2020,OH,718
8/14/2020,MN,719
8/5/2020,IN,719
7/14/2020,IL,719
6/29/2020,IL,719
5/13/2020,PA,719
4/30/2020,OH,719
6/24/2020,IL,720
8/18/2020,SC,721
7/10/2020,AR,721
6/6/2020,MD,721
5/25/2020,NC,721
8/20/2020,OK,723
8/20/2020,AZ,723
8/1/2020,MI,723
7/19/2020,MN,723
7/18/2020,MI,723
7/9/2020,IA,723
6/30/2020,IL,723
8/19/2020,AR,724
8/11/2020,WI,724
8/8/2020,MI,724
7/23/2020,IA,724
7/4/2020,NY,724
5/2/2020,IA,724
8/17/2020,VA,725
7/8/2020,KS,725
8/4/2020,WI,726
4/11/2020,MD,726
9/4/2020,AZ,727
8/14/2020,NY,727
5/24/2020,MN,727
5/5/2020,MD,727
4/18/2020,MI,727
8/10/2020,MD,728
7/28/2020,MI,728
5/24/2020,PA,728
9/3/2020,WI,729
8/6/2020,NV,729
7/15/2020,ID,729
7/9/2020,NV,729
5/16/2020,MN,729
8/4/2020,MI,730
5/23/2020,PA,730
6/22/2020,OH,731
5/29/2020,WI,732
5/22/2020,GA,732
5/12/2020,VA,732
7/23/2020,MI,733
7/17/2020,IN,733
7/14/2020,MD,733
6/12/2020,SC,733
6/9/2020,NC,733
5/21/2020,NC,733
4/23/2020,VA,733
8/19/2020,KS,734
8/18/2020,PA,734
8/15/2020,NY,734
6/12/2020,AR,734
6/11/2020,MD,734
5/2/2020,FL,734
8/29/2020,MS,735
7/19/2020,IA,735
7/18/2020,UT,735
6/29/2020,MO,735
4/18/2020,MD,735
8/16/2020,IN,736
6/11/2020,NY,736
5/25/2020,MN,736
5/21/2020,OH,736
8/13/2020,NY,737
5/6/2020,MN,737
4/29/2020,MD,737
4/21/2020,TX,737
8/19/2020,MI,738
8/16/2020,MN,738
8/13/2020,KY,738
7/4/2020,WI,738
6/29/2020,NV,738
5/24/2020,FL,738
8/23/2020,MI,739
6/29/2020,OH,739
5/27/2020,MD,739
4/10/2020,CT,739
3/23/2020,NJ,739
8/20/2020,WI,740
8/19/2020,SC,740
7/29/2020,AR,740
7/23/2020,WA,740
7/11/2020,NY,740
5/31/2020,FL,740
3/27/2020,FL,740
7/31/2020,OK,741
7/30/2020,MN,741
7/29/2020,MN,741
8/10/2020,NV,742
5/30/2020,MA,742
5/20/2020,PA,742
8/12/2020,KS,743
9/2/2020,MN,744
8/19/2020,VA,744
7/30/2020,AR,744
6/30/2020,OH,744
4/20/2020,FL,744
4/18/2020,FL,744
8/7/2020,MI,745
8/5/2020,NJ,745
7/25/2020,AR,746
4/8/2020,LA,746
8/27/2020,KY,747
7/28/2020,CO,747
7/18/2020,AR,747
8/25/2020,MI,748
6/25/2020,NY,748
8/2/2020,MN,749
6/9/2020,GA,749
7/24/2020,NY,750
6/16/2020,TN,750
5/25/2020,GA,750
5/23/2020,MA,750
4/3/2020,TX,750
7/9/2020,WI,751
5/13/2020,MD,751
9/3/2020,MS,752
8/22/2020,MN,752
8/14/2020,AL,752
7/1/2020,NY,752
8/1/2020,NY,753
7/23/2020,MN,753
5/18/2020,VA,753
5/4/2020,GA,753
4/16/2020,MD,753
9/1/2020,NY,754
7/24/2020,MN,754
7/18/2020,NY,754
3/30/2020,FL,755
7/15/2020,MD,756
9/2/2020,IA,758
8/7/2020,PA,758
7/15/2020,WA,758
5/22/2020,NC,758
3/31/2020,PA,758
8/11/2020,OK,759
4/30/2020,GA,759
8/9/2020,PA,760
7/25/2020,NY,760
4/15/2020,CT,760
9/3/2020,MI,761
8/30/2020,OK,762
7/28/2020,WI,762
7/22/2020,IN,762
7/21/2020,WA,762
4/19/2020,CA,762
4/11/2020,LA,762
5/17/2020,CT,763
9/1/2020,MI,764
7/31/2020,AR,764
7/18/2020,PA,764
5/20/2020,VA,764
7/29/2020,MD,766
4/27/2020,CT,766
8/19/2020,LA,767
7/28/2020,IN,767
5/28/2020,GA,768
3/30/2020,MA,768
8/26/2020,WI,769
7/31/2020,KY,769
7/16/2020,NY,769
7/12/2020,WI,769
9/1/2020,PA,770
6/12/2020,TN,770
6/11/2020,IL,770
5/8/2020,VA,770
5/5/2020,VA,770
9/2/2020,OK,771
8/6/2020,MI,771
7/31/2020,MN,771
8/12/2020,VA,772
5/20/2020,MD,772
8/13/2020,AL,773
8/8/2020,KY,773
8/4/2020,AR,773
7/2/2020,NY,773
5/21/2020,GA,773
5/29/2020,LA,774
5/22/2020,FL,774
8/17/2020,OH,775
8/8/2020,MD,775
5/27/2020,NJ,775
5/23/2020,VA,775
5/17/2020,FL,775
9/5/2020,MD,776
7/21/2020,AR,776
7/17/2020,NY,776
5/17/2020,TX,776
8/13/2020,MD,777
7/30/2020,NY,777
7/17/2020,MI,777
7/6/2020,KY,777
5/7/2020,MN,777
8/28/2020,KY,778
4/12/2020,TX,778
7/25/2020,MN,779
8/22/2020,IA,780
7/26/2020,WA,780
7/16/2020,PA,781
6/7/2020,NY,781
7/30/2020,WA,782
7/29/2020,WA,782
6/16/2020,NC,782
7/24/2020,KY,783
7/10/2020,NY,783
8/28/2020,MI,784
5/27/2020,PA,784
4/10/2020,MD,784
6/13/2020,SC,785
6/9/2020,IL,785
5/28/2020,NC,785
5/4/2020,TX,785
9/2/2020,MS,786
9/1/2020,KY,786
7/19/2020,PA,786
5/11/2020,MD,786
5/9/2020,FL,786
8/8/2020,AR,787
6/27/2020,IL,787
4/20/2020,GA,787
6/8/2020,AZ,788
4/17/2020,MD,788
9/5/2020,KY,789
5/13/2020,NJ,789
6/27/2020,TN,790
5/30/2020,AZ,790
5/29/2020,GA,790
3/27/2020,MI,790
3/27/2020,MA,790
8/27/2020,NY,791
8/20/2020,PA,791
7/11/2020,MS,791
6/1/2020,VA,791
4/30/2020,MI,791
8/14/2020,OK,792
8/5/2020,KS,792
7/19/2020,MS,792
8/15/2020,MI,793
8/14/2020,WA,793
8/9/2020,MN,793
4/6/2020,GA,793
8/30/2020,TN,794
4/27/2020,GA,794
8/18/2020,MS,795
6/14/2020,TN,795
8/5/2020,VA,796
6/25/2020,TN,796
6/19/2020,NY,796
6/19/2020,AL,796
8/22/2020,PA,797
7/7/2020,MO,797
9/2/2020,KY,798
8/18/2020,MO,798
7/26/2020,PA,798
7/20/2020,WA,798
7/2/2020,WA,799
5/14/2020,LA,799
5/15/2020,MN,800
3/29/2020,MI,800
9/5/2020,NY,801
8/22/2020,WA,801
8/7/2020,MD,801
7/17/2020,IA,801
7/14/2020,VA,801
4/28/2020,VA,801
7/11/2020,MN,802
6/22/2020,NC,802
9/4/2020,KY,803
7/25/2020,CO,805
7/6/2020,OH,805
6/26/2020,NY,805
4/22/2020,GA,805
8/21/2020,MN,807
8/6/2020,PA,807
7/27/2020,KS,808
5/7/2020,CT,808
4/21/2020,OH,809
8/22/2020,KY,810
8/9/2020,NV,810
6/3/2020,MD,810
7/31/2020,MI,811
5/1/2020,IN,811
4/21/2020,FL,811
8/8/2020,PA,812
7/11/2020,PA,812
4/5/2020,FL,812
9/2/2020,PA,813
8/25/2020,IN,813
7/9/2020,AR,813
5/22/2020,MA,813
8/23/2020,MO,814
7/23/2020,NY,814
6/27/2020,OH,814
5/4/2020,FL,814
4/26/2020,MD,814
7/21/2020,NV,815
7/14/2020,ID,815
6/23/2020,TN,815
8/25/2020,MS,816
6/17/2020,GA,816
5/22/2020,VA,816
8/29/2020,WI,817
8/29/2020,KY,817
6/28/2020,NV,817
5/18/2020,PA,817
4/1/2020,FL,817
8/15/2020,MD,818
9/4/2020,MD,819
5/22/2020,MN,819
4/14/2020,RI,819
8/9/2020,AZ,820
5/4/2020,VA,820
7/16/2020,IA,821
5/14/2020,FL,821
4/19/2020,FL,821
8/24/2020,MI,822
7/15/2020,WI,822
6/29/2020,LA,822
6/12/2020,NY,822
6/8/2020,VA,822
4/29/2020,GA,822
4/16/2020,FL,822
9/3/2020,LA,823
8/31/2020,KY,823
8/31/2020,AL,823
8/28/2020,IN,823
8/15/2020,IA,823
8/6/2020,VA,823
8/3/2020,AR,823
5/12/2020,NJ,823
4/5/2020,MA,823
9/4/2020,MS,824
8/15/2020,MS,824
5/4/2020,PA,824
8/21/2020,MS,825
5/7/2020,FL,825
8/28/2020,AR,826
8/24/2020,KY,826
8/25/2020,TN,827
8/21/2020,WI,827
8/11/2020,PA,827
7/1/2020,IL,827
6/8/2020,NC,827
8/8/2020,OK,828
8/4/2020,IN,828
4/15/2020,GA,828
9/4/2020,NV,829
7/29/2020,PA,829
7/19/2020,WI,829
8/28/2020,PA,830
8/26/2020,VA,830
8/14/2020,PA,830
4/17/2020,MI,830
7/15/2020,NY,831
7/13/2020,NV,831
6/2/2020,VA,831
9/4/2020,LA,832
8/15/2020,WI,832
7/31/2020,WI,832
7/2/2020,PA,832
3/28/2020,CA,832
8/6/2020,MN,833
5/2/2020,GA,833
8/6/2020,WA,834
8/27/2020,MI,835
7/25/2020,KY,835
5/12/2020,PA,835
5/2/2020,VA,835
4/28/2020,TX,835
4/24/2020,CT,836
9/5/2020,AZ,837
5/6/2020,IN,837
7/27/2020,PA,838
8/7/2020,OK,839
7/24/2020,UT,839
6/14/2020,SC,840
5/24/2020,TX,840
3/28/2020,FL,840
8/25/2020,OH,841
8/11/2020,AL,841
8/6/2020,OK,841
7/26/2020,IN,841
7/18/2020,IN,841
8/31/2020,VA,842
8/29/2020,PA,842
8/26/2020,LA,842
8/3/2020,KS,842
7/24/2020,WA,842
6/5/2020,NJ,842
4/19/2020,TX,842
8/28/2020,MN,843
7/5/2020,NV,843
5/23/2020,MN,843
7/12/2020,NV,845
7/10/2020,WI,845
6/2/2020,MD,845
4/9/2020,TX,845
8/18/2020,IN,846
8/6/2020,WI,846
7/17/2020,KS,846
7/16/2020,AR,846
7/14/2020,MS,846
7/2/2020,AR,846
8/28/2020,WI,847
8/15/2020,PA,847
7/19/2020,MO,847
5/17/2020,MD,847
5/16/2020,NC,847
4/7/2020,CT,847
8/24/2020,OH,848
7/29/2020,OK,848
6/11/2020,AL,848
6/8/2020,GA,848
8/12/2020,PA,849
7/8/2020,PA,849
6/23/2020,NC,849
4/26/2020,TX,849
4/20/2020,MD,849
5/9/2020,VA,850
3/26/2020,CA,850
7/11/2020,VA,851
6/24/2020,TN,851
5/18/2020,FL,851
9/1/2020,SC,853
8/16/2020,AL,853
8/14/2020,MI,853
6/7/2020,IL,853
8/4/2020,PA,854
7/23/2020,VA,854
6/28/2020,OH,854
8/22/2020,OK,855
8/21/2020,AR,855
7/21/2020,NY,855
7/10/2020,UT,856
7/4/2020,NV,858
3/27/2020,CA,858
8/18/2020,OH,859
8/15/2020,NV,859
8/4/2020,OK,859
7/21/2020,MD,859
6/12/2020,AL,859
6/6/2020,VA,859
8/26/2020,MI,860
7/7/2020,OK,860
5/1/2020,GA,860
8/26/2020,MS,861
8/20/2020,VA,861
4/24/2020,TX,861
5/15/2020,VA,862
4/29/2020,TX,862
7/26/2020,MN,863
9/4/2020,NY,864
8/7/2020,KS,864
7/4/2020,IL,864
6/15/2020,NC,864
5/31/2020,AZ,864
7/17/2020,MO,865
7/12/2020,MS,865
5/5/2020,PA,865
8/25/2020,AZ,866
5/1/2020,MI,866
9/2/2020,IN,867
8/24/2020,MO,867
8/11/2020,IN,867
5/22/2020,PA,867
6/26/2020,IL,868
8/18/2020,VA,869
7/14/2020,AR,869
7/2/2020,MS,869
6/20/2020,LA,869
4/22/2020,TX,869
8/3/2020,MD,870
7/17/2020,WA,870
7/29/2020,NV,871
6/30/2020,AL,871
4/12/2020,CA,871
7/10/2020,NV,872
7/29/2020,WI,873
7/15/2020,KS,873
7/30/2020,PA,874
7/13/2020,IL,874
8/27/2020,WI,875
7/7/2020,NV,875
6/3/2020,GA,875
4/12/2020,FL,875
8/26/2020,IA,876
8/21/2020,LA,876
7/17/2020,MS,876
8/5/2020,AR,877
6/10/2020,NC,877
6/4/2020,MD,877
8/31/2020,IN,878
8/20/2020,MS,878
8/9/2020,OH,879
8/5/2020,WI,879
7/10/2020,KS,879
5/25/2020,FL,879
7/31/2020,KS,880
4/23/2020,TX,880
9/4/2020,MN,881
8/30/2020,IN,881
7/24/2020,AR,881
6/1/2020,GA,881
4/24/2020,MD,881
7/17/2020,WI,882
6/24/2020,LA,882
8/21/2020,IA,883
8/16/2020,AZ,883
9/3/2020,OK,884
5/12/2020,MA,884
5/10/2020,VA,884
4/27/2020,PA,884
8/10/2020,OH,885
5/6/2020,PA,885
5/8/2020,OH,886
4/30/2020,VA,886
4/24/2020,FL,886
8/8/2020,NV,887
7/12/2020,VA,887
6/13/2020,AL,887
7/19/2020,WA,888
7/16/2020,MI,888
9/5/2020,MI,889
9/3/2020,NY,889
7/26/2020,OH,890
6/25/2020,OH,890
5/18/2020,TX,890
9/4/2020,PA,891
8/1/2020,PA,891
7/15/2020,MO,891
7/10/2020,IA,891
8/31/2020,OH,892
8/1/2020,IN,892
7/30/2020,MD,892
7/10/2020,MO,892
8/23/2020,VA,893
8/9/2020,VA,893
7/21/2020,OK,893
5/21/2020,NJ,893
4/15/2020,FL,893
9/4/2020,AR,894
6/18/2020,AL,894
6/3/2020,NC,894
5/22/2020,MD,894
4/5/2020,IL,895
9/3/2020,AR,896
4/30/2020,MD,896
9/3/2020,KY,897
6/27/2020,AL,897
5/19/2020,MA,897
7/16/2020,WI,898
5/12/2020,FL,898
7/30/2020,MI,899
5/30/2020,NJ,899
8/15/2020,OK,900
8/8/2020,MN,900
6/10/2020,GA,902
6/5/2020,MD,902
6/21/2020,SC,903
6/25/2020,IL,904
7/28/2020,WA,905
5/1/2020,NC,905
4/27/2020,MD,905
6/12/2020,GA,906
7/16/2020,VA,908
8/20/2020,SC,909
8/20/2020,LA,909
8/2/2020,MD,909
3/29/2020,FL,909
7/7/2020,AL,910
7/30/2020,VA,911
5/27/2020,VA,911
8/18/2020,AZ,912
7/14/2020,NY,912
7/18/2020,OK,914
7/3/2020,MS,914
8/15/2020,VA,915
8/1/2020,VA,915
9/5/2020,MN,916
8/22/2020,SC,916
7/19/2020,IN,916
6/13/2020,NY,916
7/1/2020,AL,917
6/19/2020,LA,917
6/7/2020,NC,917
7/3/2020,NY,918
6/26/2020,AR,918
6/23/2020,SC,918
8/30/2020,MN,920
7/25/2020,IN,920
4/16/2020,TX,920
4/3/2020,GA,920
8/9/2020,MD,921
8/2/2020,WI,921
4/11/2020,TX,921
5/27/2020,GA,922
4/17/2020,TX,922
7/6/2020,AL,923
5/15/2020,FL,923
4/11/2020,CT,923
5/30/2020,FL,924
8/30/2020,OH,925
7/28/2020,VA,925
7/19/2020,MD,925
7/4/2020,OH,925
9/2/2020,VA,926
6/11/2020,GA,926
4/8/2020,CT,926
8/1/2020,OH,927
5/4/2020,MD,927
7/25/2020,NV,928
3/31/2020,IL,928
8/16/2020,VA,929
7/14/2020,PA,929
7/11/2020,WI,929
8/14/2020,AZ,930
7/24/2020,MD,930
8/30/2020,VA,931
8/3/2020,OH,931
7/23/2020,IN,931
7/11/2020,NV,932
8/15/2020,AZ,933
9/4/2020,MI,934
8/21/2020,KS,934
5/3/2020,VA,934
8/12/2020,AL,935
8/1/2020,MO,935
7/18/2020,VA,936
7/14/2020,MO,936
6/25/2020,LA,936
3/30/2020,CA,936
7/21/2020,IL,937
4/29/2020,MI,937
5/14/2020,PA,938
8/20/2020,IN,939
5/31/2020,NJ,939
8/20/2020,AL,940
7/10/2020,VA,941
6/1/2020,NY,941
8/13/2020,WI,943
7/20/2020,VA,943
7/15/2020,NV,943
8/14/2020,MS,944
6/17/2020,NC,944
8/2/2020,OH,945
8/25/2020,SC,946
8/25/2020,LA,947
5/13/2020,VA,947
9/5/2020,WI,948
9/5/2020,VA,948
8/22/2020,WI,948
7/20/2020,NV,948
4/20/2020,PA,948
8/14/2020,SC,949
7/7/2020,OH,949
4/27/2020,IN,949
8/19/2020,OH,950
6/4/2020,VA,950
7/12/2020,IL,951
6/4/2020,IL,951
4/8/2020,FL,951
9/2/2020,LA,952
8/5/2020,AL,952
7/30/2020,IN,952
7/25/2020,WI,953
7/12/2020,TN,953
4/21/2020,MI,954
7/26/2020,WI,955
7/26/2020,VA,955
8/7/2020,AR,957
5/18/2020,MD,958
4/17/2020,GA,958
7/18/2020,MO,959
7/25/2020,OK,960
7/7/2020,MS,960
5/3/2020,PA,960
4/23/2020,MD,960
7/18/2020,WA,961
9/5/2020,PA,963
7/20/2020,ID,963
7/19/2020,IL,963
3/28/2020,MI,963
7/23/2020,PA,964
7/14/2020,WI,964
4/17/2020,CT,964
3/28/2020,MA,964
9/5/2020,SC,965
7/24/2020,NV,966
4/25/2020,TX,966
4/10/2020,LA,966
4/1/2020,PA,966
6/24/2020,AL,967
6/1/2020,IL,967
7/7/2020,SC,968
7/5/2020,OH,968
7/31/2020,PA,969
7/29/2020,MI,969
6/8/2020,FL,971
6/3/2020,AZ,971
7/13/2020,VA,972
7/11/2020,AR,973
5/16/2020,MD,973
8/22/2020,AZ,974
7/22/2020,OK,974
6/26/2020,AL,974
5/21/2020,PA,974
8/7/2020,NV,975
7/19/2020,KY,975
4/22/2020,MI,975
8/2/2020,VA,977
6/18/2020,SC,977
5/24/2020,NJ,977
4/16/2020,GA,977
4/9/2020,CT,977
7/18/2020,WI,978
4/30/2020,CT,978
4/1/2020,IL,979
8/21/2020,VA,980
8/11/2020,MO,980
6/27/2020,NV,981
7/23/2020,MS,982
7/31/2020,VA,984
9/1/2020,WI,985
7/4/2020,MS,985
7/3/2020,NV,985
5/11/2020,VA,986
